#1.2											
17256	10										
NAME	Description	s516	s518	s519	s520	s521	s522	s523	s525	s526	s527
SFXN4	SFXN4	8.38747584192328	7.69295438098298	8.83325068609259	7.36883653052556	8.47863817873027	6.84601972008617	8.21477296316103	7.37882890958167	7.95460998585267	8.09066504143622
ZNF703	ZNF703	8.48486639885603	6.1037152126648	6.39086837207469	7.25305888412153	8.52703893097172	7.36726596308892	8.43498193171087	7.1688962549285	6.96749620476295	6.56125973927908
HIST1H1D	HIST1H1D	7.58126334569547	6.66141332954081	6.47045941760484	6.27276502901919	5.90658117710661	5.86172057429171	5.9146059374167	6.01378898771347	6.69205535177822	6.57232240148509
UCP3	UCP3	5.21074490694475	5.26043001631283	5.39840173665641	4.91347737705586	5.06071159683872	5.07465679536865	5.11049095637331	5.2582577721078	5.19029204977034	5.22501557143252
MYL6B	MYL6B	9.62146693894956	8.86913396316645	9.4429178128776	9.27480908615161	9.07539215265283	9.62619785619593	10.6596854348078	8.9539558253117	9.4342900919931	9.39520057262182
TREM1	TREM1	7.3700883214215	6.19579105614307	5.83122914230854	5.35541925350862	7.00438061999816	6.81557278267254	5.24196409883302	5.71855304760491	9.65325521869836	6.8108065600013
CKMT2	CKMT2	6.67853437831854	7.29178126361553	6.62406272262259	6.47428696968472	6.96005197055408	5.78005150208086	8.02621306339093	6.24931270254712	5.95939956591276	6.16684176739603
HLA-C	HLA-C	12.4293200247315	12.664852834477	10.8456079634131	12.8666462823938	12.4362898832957	12.5945977425835	11.5894368498149	12.7838916766466	13.1969960134093	13.2476963502422
SLC13A3	SLC13A3	5.70283690988103	5.41186058006789	5.40730848429866	5.05342430264722	5.52130581435837	4.93070873741038	5.22700816900609	5.35168900589384	5.52845733010875	5.04593042988514
TIMP4	TIMP4	4.75848827085098	4.90942655421191	4.9726388279076	10.350780592711	4.88125906223498	6.97943688363054	6.13224617136675	6.52675568060388	4.83520346718267	5.01254747792416
SLIT2	SLIT2	7.47616696307	6.86457015368418	7.45057722733805	9.20786616206949	7.3393344894038	9.50622040117592	7.94434880470978	7.84873391235023	7.72666772137248	6.42946037815178
RSF1	RSF1	8.57723714559044	6.85803868525782	8.3766813081477	7.62418010992192	8.18661769090754	8.31836627493984	8.22881590208114	7.72293184505	7.90655750702368	7.55677919847316
LONRF1	LONRF1	8.02005892236642	8.44169019045228	6.98469076941031	8.22115843417886	8.51024660794059	7.64668197106667	8.2792152352118	9.12477274104169	8.84725782247743	7.16132982038492
MON1A	MON1A	6.91993705539722	6.94003385499237	6.9717175487894	6.71093241636744	7.12659577817463	6.84169745597418	7.18370246231597	6.94700744061845	7.23435932563364	6.91377308771968
CACNG6	CACNG6	5.65866334833064	5.88506123142576	5.79973793378527	5.63212469716079	5.58324405892944	5.50387231185145	5.60281211474295	5.84269686294853	5.82493281888848	5.72110367492064
FLJ42875	FLJ42875	4.22761006816508	4.25454541076722	4.502354006222	4.5835863273287	3.97333310228955	4.04690900167234	4.71084678297403	4.32190374193846	3.96616516081858	4.298354749631
ZSWIM3	ZSWIM3	6.52726938149501	6.64897071033468	6.50897733545065	6.48802312288737	6.62037847263721	6.53371232324142	6.7162521974321	6.633419329784	5.95453215895729	6.25206552247268
DPPA4	DPPA4	3.59513350453509	3.53268813011376	3.65341563230081	3.50864059213044	3.58958771800812	3.52031677996397	3.48863917631409	3.69165684563011	3.65334685455603	3.55366737446914
ZNF804A	ZNF804A	4.26167229102668	4.07924810611378	4.37449773764756	4.32487575350884	4.03479426181979	4.03735792888253	4.68509801676408	4.40781388789642	4.61376316570393	4.17032088940046
CCIN	CCIN	5.07659854116594	5.28377750590589	5.36083958440874	5.02700357115721	5.0994564905655	4.91415671826277	5.12481958716953	5.41026319501665	5.27256585995847	5.00851462285474
SLC25A31	SLC25A31	3.0118730190527	3.05534086186769	2.99697207985897	3.09406769585275	3.25896319764765	3.05670914960877	3.18162484051499	3.04078301293241	3.26694691788681	3.26221086120993
KCNMB4	KCNMB4	7.99947742207312	5.62931592736821	8.00667466104477	6.52271321882569	5.97077058432859	6.27706557784314	6.87723816249565	7.00028305567385	5.61478610412083	5.1114069755002
RABL5	RABL5	7.50058078982989	8.44936870339818	7.72856130777138	7.12483204766796	8.00450338101737	7.3669550049585	7.39243128717945	7.55648652571561	8.20321400958164	7.91937328460086
GALNS	GALNS	8.11328624189243	8.63094940471684	8.63644462731126	8.03833579924213	8.05966957616817	8.00332008549152	7.69823538701436	7.52851277323858	7.68600630799997	8.26363369820999
STX6	STX6	7.8698717713173	7.63434156802086	7.60173644990314	7.31661962377782	7.83242842337734	7.64958017957736	7.865051791712	7.78222049564025	7.97962353468043	7.56843513636126
HIST1H1C	HIST1H1C	10.5019068985797	9.28481478293965	9.4757477769535	9.64058839856812	8.13277489033649	8.05930022627297	7.25619313659947	7.41750578838416	11.27876123323	12.2763611404958
CIDEB	CIDEB	5.8931494865687	6.59280488148056	6.12853042115109	6.37678568465815	5.64611996087146	5.72495728715706	6.03550088235877	6.21310837387903	6.3329505564334	6.07375177848749
KCNJ11	KCNJ11	4.36397256569467	4.65378384909555	4.57938937252775	4.46180178043466	4.48965015965577	4.50979058601251	4.36051920064637	4.64910297760414	4.5101467447023	4.51428509032707
CASP4	CASP4	7.80741103644837	7.78402671778684	8.18987672757816	8.69643793134345	8.94643344716907	8.15455299244635	7.63756946550302	8.06019604160843	8.89286304048671	8.10649233488622
PDK3	PDK3	4.92454976379772	4.75189776847621	4.80736956507757	5.11253670617496	4.42145787974029	5.10741201309739	5.37560412013315	4.66985618433121	4.91452263758333	4.8699907190898
TPR	TPR	6.98207331410181	7.05759897321858	7.04587628596307	6.73486133162911	6.91756283777559	6.47971107620655	6.75556793435585	7.07243669559648	7.30121944372105	6.66348318484798
ZSCAN20	ZSCAN20	4.60600537915754	4.57661247370081	4.80152404802995	4.47211567077808	4.99830919405774	4.42338037192483	4.71817695362356	4.62908197760188	4.50728908138808	4.55094753708256
MTX2	MTX2	10.2648503165507	10.5855711908803	9.7326174149664	8.81608131311632	10.308596644744	9.6808482780808	9.9032800409061	10.0343565206055	10.0828255424293	10.5427382339822
HIST1H2BH	HIST1H2BH	8.767556593559	7.58484313982395	7.3143123119262	7.21653776672676	7.41249813469268	6.73003088311536	7.61038022950751	6.07674009596547	8.81904831647023	7.91088560491963
LYRM7	LYRM7	7.1176527707755	8.3931971815196	6.42163122854508	7.00686090244511	8.36123541189702	6.94727825267688	6.89323171470399	6.98424285943099	6.58709545721351	6.7789051916363
BRD3	BRD3	6.90488604144516	6.20399822450602	6.1727529859059	6.31704571679935	6.55283312162385	6.69530126174387	6.5683342335998	6.10424585011716	6.19621518739103	6.35147226824142
HIST1H2BO	HIST1H2BO	4.61407332579324	4.13785248124676	3.94892531107814	3.91969488187314	4.21740693404631	4.00400918715902	3.83158249852341	3.88379542077675	4.63497253089631	4.29005091776901
SLC45A1	SLC45A1	4.83928761105722	5.41976811492507	4.75751158236673	4.94402416471387	4.98384124766815	4.85265180034923	5.7479589726244	5.07230453247918	4.89233547155223	5.14199733489567
SERPINA3	SERPINA3	7.67255838970837	9.60825561170969	5.84983276111148	8.4239038940333	8.1050873327377	7.5138231163305	7.88400222618003	6.7851079893417	7.8024368865328	12.0118438507603
FBXO39	FBXO39	4.62266137178375	4.71381555594076	4.7568289113415	4.49132601464108	4.53018246087837	4.51826150634517	4.61633973978707	4.61999525069733	4.69713301792635	4.60849442932994
KIAA0143	KIAA0143	10.3606003748341	10.4605371372105	10.7862515777324	10.4405687353488	11.2341369443989	10.9265971426186	9.5875868606831	10.3386301685536	10.77393359735	10.7985803703108
KCNJ16	KCNJ16	4.13285598527541	6.54939679734442	4.65514820862435	4.58500882063819	5.91090847234739	4.80781035849822	4.40083931593718	4.75156745173222	4.52704024384436	4.9723322385135
KRT79	KRT79	4.70093642435683	4.92187761111079	4.95820726792294	4.42343346364505	4.49279840068391	4.25549759243562	4.46880834411495	4.74009952972314	4.49676066142869	4.55281225325858
FABP2	FABP2	4.34025312485008	4.36834459619855	4.46583851554087	3.8965014820025	4.0961204387425	3.79998747099726	4.11290476367317	4.38472829472036	4.25286722334366	4.31665980837093
NUT	NUT	5.64115587558666	5.81880068974452	5.94338190958612	5.53910342053548	5.59485625406088	5.48317243794551	5.41397468506872	5.87589330662207	5.52114511693377	5.81983332416085
ZNF57	ZNF57	7.49809211119666	7.68147016795905	6.19293133616116	6.1004732246377	6.73884548069083	5.7739127773421	6.02027515634506	6.55347871942461	5.71462630579074	6.17710469518704
FBXL4	FBXL4	6.3939396335259	5.80073454030795	7.04489918046857	6.83825900115567	8.04564985905433	6.92434850898376	7.02983988815101	8.12770581129042	6.82445847743787	8.23008949976478
BMP2K	BMP2K	6.9830891965983	5.27016669609699	5.12439381510151	6.11292384793173	7.19386460728015	6.06438392224437	5.87416226823708	5.95816787651998	7.67835115641181	7.03742244820525
UGT8	UGT8	5.89773256751308	6.09266666386896	5.83763592066266	5.38412578817911	6.92677872392923	4.98593459163163	7.29293746584952	6.58214818513707	7.00931351828794	7.77933983676049
SLC25A23	SLC25A23	7.61203178732299	7.38703625443071	6.72354742122359	6.34221970064778	7.54822279766734	6.06637550545805	6.32676301561454	6.28905230822037	6.22025845556496	6.4158998205015
MAPK4	MAPK4	5.21076348290689	5.09259456846696	4.92450382471692	4.734692773902	4.85100123682469	4.60496997441397	4.8841487148194	4.8310235257095	4.86005506133556	4.75517120742195
HINT1	HINT1	11.7143971951148	11.7690885249507	11.2743498558864	10.9084372432284	12.0998104068735	11.8348522503062	11.5099207891783	11.6194503968189	11.1825884859624	11.1595609552875
KRTAP13-1	KRTAP13-1	5.12266466898686	5.30005365870709	5.14760849327046	5.01842603057642	5.1668247620372	4.99868803592826	4.92613915221867	5.21834313703579	5.14665397054509	5.07122469236694
SFXN5	SFXN5	6.2151648838768	6.43454742335155	6.62863231837056	6.10594989867682	6.16080746530208	6.21367961591862	6.54768815022963	6.53053850302625	6.21624955635442	6.37691574735562
CHCHD2	CHCHD2	12.6363817848032	12.3702936323071	12.8372296573545	12.0123462817299	12.5500420549425	12.2610148338532	12.5966379257531	12.0973491728281	12.0275962522194	12.7644901705714
FAM3D	FAM3D	5.4408701811946	5.77310579570547	5.62576591056871	5.38005422347443	5.42455050146844	5.34959709914096	5.24543026527926	5.76760276105623	6.389508982422	5.63727957537592
NDP	NDP	4.64462184594937	8.79225312758623	3.28220597732369	3.45822498421308	7.74234901665037	3.09223661870819	9.00454212743838	7.72809240100736	8.92412619897295	4.85573707163482
RHOBTB1	RHOBTB1	7.03455198418837	7.11636728375568	7.35697684711534	8.24241936012782	7.97179813707015	7.85571074678859	8.69691585923431	7.40737436016874	7.35622412388769	5.10775041697122
SLC4A4	SLC4A4	4.31018658741391	4.34361392920531	4.14066659829926	4.355151580654	4.25340216459146	4.29669234192408	4.6621171244904	4.19646180178742	4.54330540257325	4.21315674018802
RPL38	RPL38	13.6087539590619	13.3484785531058	13.159915517603	13.0641733773055	13.3988441365012	12.8917535787847	13.4314479966845	13.1282086590657	12.499855373653	12.7826863341622
HTF9C	HTF9C	7.31864692750162	7.32093121427975	7.7935234373565	6.7096374961783	6.82838512886742	6.52850693094468	6.59699044867349	7.07330706672457	7.45434812164692	7.05769382450727
AP2A2	AP2A2	7.16170470429237	7.31766309364616	7.26882152233936	7.98746040932998	7.26482125912331	7.64622952334211	7.83726373358382	7.25124386916378	7.9722379171789	7.67927433653444
ZBTB46	ZBTB46	7.20466844933452	6.51404231951665	6.76729299633367	6.47371466656576	6.77013334772048	6.43578228049839	6.7171598172531	6.86600467781525	6.61247945039411	6.17731322919004
MAP7D1	MAP7D1	8.59962958555113	7.88183260275362	8.66001896725763	8.68796807821983	9.04620361745202	8.55961375206581	8.82422459931953	8.68423014690047	8.90830318845511	8.84789816602526
AOX1	AOX1	5.88224357455642	7.75909008361404	4.63087466073051	7.76867894412925	5.1641682404993	5.75059035830867	5.66575867162097	6.06652184419363	5.79224091241292	4.90118620269279
CYR61	CYR61	10.2223757143536	10.0502321197121	9.25790543335052	11.5287390544993	10.4967700464247	11.1051028430163	10.0765809273852	10.5344243613386	10.4996071212005	7.25498461364868
JRKL	JRKL	7.92231154668343	8.04924765583151	8.94491987580915	7.69295161494366	8.10700726083553	8.71644720647265	8.14351867704105	8.17074799028182	8.31753337395764	7.87793871061253
DTNA	DTNA	4.77238978885355	4.95529001605133	5.21121116554839	5.6393009590862	5.19078138857582	4.99984365929958	5.02019714625456	5.19302777456938	5.00301720207827	5.84400000170394
C1orf86	C1orf86	5.53830297875893	6.05952501615775	5.68458095287981	5.81651935556526	5.66562944052867	5.87083417640984	6.48137584284618	6.27528906011135	6.50381433687491	6.38199767693376
TMOD3	TMOD3	6.60132715813567	5.09485184735402	6.04840255813016	4.95297784814469	5.46245846279509	5.35625139748507	4.71884869024095	4.91423757525784	5.72571843537594	5.53838587309519
EEA1	EEA1	5.68325851064448	5.40442307663944	6.25422619488046	6.01098969182773	5.89043870653962	5.91599550482389	5.94365438657309	5.84066297684004	6.74702564725487	5.95947288551265
ADCK5	ADCK5	6.5736587432367	7.28579530882518	6.63422810722298	5.83593724700546	6.47554135413981	7.00691259386525	5.91026777279162	6.29964054177973	6.64402667642168	6.19333570242854
KLK3	KLK3	4.88362512656529	4.73639233090428	4.80042223042909	4.56213782585889	4.77432841656342	4.66235979651885	4.67119927951389	4.86931407286778	4.81272404474939	4.7253819652203
IL1R1	IL1R1	7.89146602099473	6.413536126707	6.56393544317562	8.06564408203882	7.4892781227351	7.86599354320711	6.97589125165047	7.10325130510162	7.22583229431729	7.24630989757802
HRSP12	HRSP12	8.44229799348378	7.9263116509503	7.55886652559756	8.29165242725338	8.22902208347874	8.78045226035824	8.52284884445823	8.27048211956699	8.94461135928738	8.35861538823773
KTN1	KTN1	10.2390395003838	10.2384187347725	10.7853196559706	10.7804096062254	10.04992164996	10.3356040701699	10.3659120325613	10.4573674765956	10.5149894483691	11.2825709541105
LOH11CR2A	LOH11CR2A	8.59417833160628	5.97183899948381	6.79114748379651	7.37496357464326	8.6886430348647	7.12525422146452	6.44373564787152	7.81906713046438	8.84460702821562	8.33806523969702
RELL2	RELL2	6.25062197333312	5.83867314882701	6.18817967471086	5.7345217157323	5.86737876459265	5.89904662204775	6.18576242968344	6.18254954030737	5.86820490663993	6.00830448466181
MAB21L1	MAB21L1	3.50595519651953	3.67698512447021	3.42885110188133	3.56041435578591	3.44450752383031	3.78427679018767	3.959432201997	3.7552740164244	3.62806645839292	3.50358156450888
C20orf59	C20orf59	6.26970398826835	5.94554153316957	5.76432220439608	5.89219500101623	5.85926898520462	5.54835898640458	5.85786494368379	5.87803434966242	5.72236791806211	5.69631364839933
ADAM2	ADAM2	3.41961074311166	3.57278729609001	3.83703172978143	3.1683871922949	3.34802421685352	3.44359060641673	3.4484962097492	3.61054142661767	3.56832391096538	3.38145608160205
PHKB	PHKB	7.81798146387763	8.22685519342028	8.25509010620692	8.06784724980396	9.01796427031173	7.8275412870828	8.03168185445965	8.2574393511391	8.96760385239364	8.36843145951124
TBC1D8B	TBC1D8B	4.47507793928721	6.56585456443929	5.98017636851606	5.92776340669693	6.41768257394926	5.84498115576295	5.78002836645777	6.5921695748286	5.7276435943408	4.69699129031117
FAM13A1	FAM13A1	6.37356401918088	5.96547905333907	6.19263114728042	7.30380304043962	7.23759627183015	6.57970678029105	6.49445485670137	5.99055533805906	7.21737690516261	7.07930866284254
LAPTM4B	LAPTM4B	11.914962530417	11.9836540978766	12.5649631596391	12.370442640704	11.0246731835093	12.6826557137945	11.4134582644673	12.2832323717815	12.4067968064832	12.2816240294967
LCN8	LCN8	4.50673274989421	4.74613386056871	4.59052149247576	4.47788731761082	4.52537635323803	4.53627627061942	4.55416525843501	4.61023061886972	4.59206495622562	4.57338900805217
TMEM147	TMEM147	10.7672984526479	10.8608887210283	10.8025644840245	10.4494986818361	9.98764663238657	10.0666878738747	10.8243462051328	10.829546226999	10.8714889597701	11.2766133123728
SYT4	SYT4	5.38850229550793	4.56095293551433	4.96883173332218	4.52251113333207	4.32869752294314	4.55965937613357	4.42314361549699	4.56778099869011	4.57441001457634	4.49986352232349
XPO7	XPO7	7.63182261176338	7.42366055617303	8.03142424523271	7.41522804347237	7.6084601376858	7.5096255807043	7.65600809615524	7.34551691875499	7.47008786108819	7.03847245061642
C9orf62	C9orf62	4.98395629099718	4.81890501012117	4.86378662900309	4.78409183665952	4.61124064006028	4.66114211269703	4.78251007511566	4.95674224636805	4.82936447077727	4.79290177353013
GPR75	GPR75	4.35958684351741	4.25071665523129	4.54300679633198	4.42733113288145	4.81316144361333	4.12924354884362	5.25632172296595	4.39616796690427	3.99351978025625	4.6663865569384
TRIM5	TRIM5	5.30097153670072	5.6944254813586	5.62657776337176	5.71110829036626	5.3906925988222	5.87998000394045	5.73100956179425	5.43524244673227	5.47899532404716	5.89005808897847
APOC1	APOC1	9.5533563734019	9.54531991005357	9.11862635221486	10.3297996223239	9.3258376682816	9.9154789733026	8.70571421829927	9.97694164037647	11.8023693361515	10.9220852920246
RNASE4	RNASE4	6.46346026373025	6.84405432551176	5.43002484668142	8.96127154180271	6.55525660455059	7.33990952039358	7.50605559250972	7.75841263264179	7.04025576965035	7.42692949446243
PARD6B	PARD6B	5.7561136376769	5.09450686031539	5.36735155815116	5.09136258364735	5.27491740337744	5.08109638251494	4.80383412472601	5.26646187239397	4.88481490136598	4.98833511067523
ARID1A	ARID1A	7.24750498977287	7.84398562998405	7.54415862724256	7.17173633171687	7.15686555905405	6.98913641852883	7.64853433977162	7.44369164380974	7.3522323243301	8.0167141098348
